ID;total_price;Customer_id;Product_id;Date_id
1079;92,8;7891;88;470
1080;89,12;3394;188;435
1081;74,33;6167;210;436
1082;51,84;4599;285;224
1083;305,01;9294;285;441
1084;120,05;9443;24;295
1085;2784,16;3672;116;167
1086;104,37;5626;167;131
1087;123,47;5020;303;217
1088;37,77;8238;285;272
1089;76,08;2380;41;309
1090;81,63;3273;41;258
1091;102,74;10115;330;350
1092;207,65;10404;106;217
1093;86,15;6194;272;250
1094;84,14;8455;167;521
1095;57,53;2060;116;334
1096;485,2;100;188;135
1097;297,12;840;183;511
1098;115,09;4783;267;482
1099;74,07;4313;188;373
1100;61,72;3923;36;315
1101;135,33;2842;183;507
1102;36,09;7706;272;214
1103;105,28;1890;24;135
1104;23,38;5893;80;409
1105;20,75;1082;116;416
1106;100,3;2604;203;276
1107;27,07;8966;272;193
1108;66,5;326;197;306
1109;121,88;9750;197;346
1110;82,45;9554;41;417
1111;88,09;4672;188;475
1112;257,1;8158;74;89
1113;111,89;8667;108;169
1114;25,5;8896;167;346
1115;141,5;5977;41;320
1116;41,09;9632;106;175
1117;117,01;7371;188;350
1118;126,19;3716;188;493
1119;126,19;5214;188;493
1120;48,21;4702;123;507
1121;442,63;2597;167;504
1122;111,71;4239;183;478
1123;1644,76;7265;9;488
1124;198,72;8908;108;379
1125;87,64;5519;183;204
1126;50,22;10366;36;424
1127;86,15;651;24;276
1128;38,17;9503;188;377
1129;38,17;9247;188;377
1130;48,72;7052;197;415
1131;48,72;4972;197;415
1132;132,39;5471;36;188
1133;151,95;9367;285;424
1134;151,95;9877;285;424
1135;151,95;1037;285;424
1136;151,95;926;285;424
1137;151,95;4589;285;424
1138;298,58;2686;167;475
1139;144,9;2297;5;6
1140;112,49;4383;9;312
1141;231,27;2024;24;184
1142;40,28;3176;183;509
1143;157,13;8111;41;376
1144;55,04;4881;188;391
1145;58,22;5184;116;383
1146;51,01;98;108;310
1147;25,79;2179;167;312
1148;74,59;582;219;446
1149;79,88;4811;41;315
1150;80,4;4219;183;505
1151;68,23;4235;36;153
1152;93,81;6853;24;447
1153;44;2618;116;228
1154;174,21;5609;89;503
1155;210,64;9376;89;222
1156;71,95;3196;183;497
1157;148,13;10100;106;379
1158;37,61;3823;188;435
1159;43,1;748;189;377
1160;40,77;3212;116;158
1161;22,65;7797;116;158
1162;77,57;6743;203;199
1163;126,57;1115;116;307
1164;61,72;2658;183;247
1165;116,85;8148;285;364
1166;239,75;2194;41;81
1167;104,37;4674;188;238
1168;191,91;3180;189;515
1169;48,8;3732;108;379
1170;67,3;2543;5;126
1171;121,1;7682;108;212
1172;36,84;9294;80;437
1173;88,8;1023;285;200
1174;88,8;3847;285;200
1175;114,93;6027;41;269
1176;136,6;9926;123;157
1177;39,62;10132;106;98
1178;160,54;3075;36;413
1179;77,18;10359;188;506
1180;85,6;2668;188;296
1181;260;4236;41;340
1182;23,79;5184;116;275
1183;102,74;9206;106;275
1184;204,53;7683;189;466
1185;197,44;6150;89;463
1186;90,89;7545;272;517
1187;44,09;7485;272;318
1188;163,06;2426;64;476
1189;309,12;1194;80;97
1190;59,24;6173;119;280
1191;57,85;2307;24;391
1192;50,5;5377;203;169
1193;207,79;5527;116;175
1194;207,79;1178;116;175
1195;34;2112;167;375
1196;16,78;3891;167;363
1197;295,54;8993;108;222
1198;92,57;3153;106;250
1199;153,81;6698;123;500
1200;218,28;8450;80;112
1201;44,24;8605;123;518
1202;37,25;2351;123;519
1203;144,76;67;24;423
1204;339,77;3556;197;371
1205;150,83;2886;116;377
1206;159,57;4076;106;508
1207;35,45;4250;272;465
1208;64,23;5766;189;430
1209;53,99;761;106;525
1210;39,29;4690;106;525
1211;54,8;2421;167;197
1212;387,49;7318;36;148
1213;86,04;7648;140;394
1214;48,59;9908;188;39
1215;171,49;424;285;452
1216;49,67;10219;285;452
1217;62;6774;189;463
1218;123,68;2626;203;488
1219;55,11;10062;80;294
1220;38,39;9738;106;453
1221;47,74;9749;285;335
1222;47,74;5377;285;335
1223;51,69;5183;36;259
1224;145,79;2025;188;401
1225;54,7;5652;139;377
1226;190,1;10326;116;356
1227;21,39;10164;137;425
1228;120,25;442;24;272
1229;268,31;8398;36;138
1230;231,66;9293;116;238
1231;72,48;10282;188;398
1232;69,45;6978;137;298
1233;469,52;1236;74;295
1234;87,58;8236;140;496
1235;139,9;9566;24;306
1236;137,2;7095;89;238
1237;68,89;646;80;299
1238;52,78;334;24;400
1239;52,78;1060;24;400
1240;52,78;203;24;400
1241;52,78;2967;24;400
1242;52,78;2338;24;400
1243;77,57;4474;203;164
1244;77,57;7612;203;164
1245;173,92;3733;41;404
1246;173,92;3045;41;404
1247;144,5;6651;36;344
1248;232,53;310;72;288
1249;43,22;3098;116;425
1250;101,86;4049;24;415
1251;60,47;5417;24;418
1252;130,06;3398;24;295
1253;27,88;5071;41;391
1254;27,88;9551;41;391
1255;264,38;608;74;272
1256;113,46;7857;183;388
1257;67,68;4410;36;205
1258;102,74;4100;330;287
1259;39,64;3377;272;87
1260;143,48;4310;108;82
1261;70,03;4419;140;166
1262;173,27;9624;116;345
1263;32,88;8454;239;388
1264;105,8;3894;24;117
1265;153,31;8322;189;480
1266;99,26;9631;106;410
1267;45,21;10447;41;503
1268;37,37;367;188;499
1269;140,32;9753;189;317
1270;140,32;4632;189;317
1271;94,71;2636;41;507
1272;220,18;2167;72;165
1273;56,39;2943;139;391
1274;80,73;9619;137;298
1275;139,59;812;137;110
1276;42,29;6023;137;331
1277;130,96;8798;74;453
1278;231,74;4948;89;235
1279;143,46;848;145;464
1280;125,78;2487;285;120
1281;106,07;4773;188;459
1282;124,14;2441;24;283
1283;287,97;4207;137;134
1284;318,87;3236;139;290
1285;148,19;4389;137;451
1286;34,68;193;197;208
1287;68,45;4210;106;490
1288;95,34;8426;116;439
1289;69,54;4249;203;39
1290;98,93;2416;74;478
1291;179,87;5075;64;355
1292;73,65;1800;222;318
1293;379,2;6258;188;226
1294;57,69;35;203;419
1295;54,01;5562;140;365
1296;74,06;2841;108;250
1297;59,3;2179;219;435
1298;75,08;9923;72;352
1299;92,9;2352;41;81
1300;59,57;3254;108;81
1301;73,36;2439;188;196
1302;718,95;8563;140;424
1303;49,29;1568;116;429
1304;438,22;5470;89;169
1305;189,37;2810;116;364
1306;189,37;2927;116;364
1307;64,03;890;203;426
1308;83,41;6136;106;130
1309;105,29;6933;188;351
1310;415,62;7480;36;140
1311;65,7;1526;188;76
1312;159,21;1266;36;300
1313;76,94;3191;188;147
1314;419,49;3757;137;264
1315;60,42;3396;137;478
1316;170,12;7435;36;334
1317;43,13;110;5;425
1318;43,13;8144;5;425
1319;43,13;318;5;425
1320;174,56;2960;203;367
1321;72,51;5180;188;10
1322;42,78;4585;36;126
1323;59,47;8020;24;465
1324;28,75;8568;167;295
1325;76,66;3036;188;377
1326;99,43;3508;188;307
1327;53;7806;116;371
1328;158,74;10129;199;204
1329;15,77;2925;202;430
1330;54,09;4334;272;368
1331;128,72;4283;219;473
1332;65,71;1792;80;367
1333;112,3;10057;24;299
1334;81,88;10113;80;86
1335;90,99;3000;183;265
1336;98,51;8895;272;99
1337;219,67;4365;137;509
1338;49,57;10047;140;352
1339;25,38;5181;36;431
1340;162,25;3371;108;376
1341;70,9;4598;203;508
1342;517,7;177;296;470
1343;117,69;2028;89;477
1344;53;4858;188;146
1345;88,32;783;116;435
1346;114,67;1127;5;439
1347;142,31;116;106;190
1348;217,64;4933;108;302
1349;209,33;2259;189;507
1350;66,71;1555;188;428
1351;248,52;9311;285;380
1352;114,13;9953;80;263
1353;72,08;4953;166;489
1354;42,4;7507;140;237
1355;52,61;4606;202;412
1356;52,61;2351;202;412
1357;52,61;4450;202;412
1358;62;4887;189;507
1359;64,23;4504;189;382
1360;51,64;5509;285;26
1361;50,09;9876;116;208
1362;141,89;3169;188;247
1363;210,48;6308;285;502
1364;166,55;4134;151;505
1365;65,1;2684;89;306
1366;53,27;10245;89;245
1367;812,85;5852;203;152
1368;216,25;5269;116;152
1369;58,69;10025;24;451
1370;187,7;4885;72;389
1371;181,17;5941;72;389
1372;106,87;9460;72;382
1373;106,87;1478;72;382
1374;133,21;4493;188;434
1375;67,76;6920;285;235
1376;158,3;2267;108;337
1377;148,33;5201;183;412
1378;295,18;7419;41;373
1379;71,15;3915;36;227
1380;154,5;10035;303;507
1381;126,02;5467;285;476
1382;111,3;1368;188;128
1383;36,73;5431;202;418
1384;132,59;7216;108;341
1385;63;6295;140;508
1386;79,63;2947;183;217
1387;59,35;2807;203;43
1388;138,26;2085;36;473
1389;102,13;5053;106;385
1390;89,19;6771;189;245
1391;143,65;4417;272;46
1392;186,43;4571;166;292
1393;76,08;5805;41;298
1394;223,83;274;41;461
1395;59,96;914;272;114
1396;165,53;4089;64;385
1397;1226,84;4170;188;193
1398;35,41;5435;140;301
1399;63,1;4391;189;371
1400;280,63;2609;189;476
1401;104,01;2804;108;412
1402;104,19;4249;108;412
1403;145,57;8935;137;307
1404;195,54;3012;272;507
1405;195,54;9139;272;507
1406;57,58;6819;219;473
1407;206,68;5246;285;367
1408;101,75;2686;116;350
1409;125,33;5644;189;418
1410;31,58;4230;108;246
1411;31,58;6268;108;246
1412;53,48;4081;265;528
1413;58,48;8956;265;528
1414;77,75;8307;183;132
1415;52,38;4787;183;435
1416;52,38;7598;183;435
1417;119,99;3426;72;88
1418;85,92;9817;89;296
1419;67,6;2454;41;412
1420;82,52;5047;116;353
1421;82,52;266;116;353
1422;119,7;7379;137;469
1423;43,27;6611;41;379
1424;127,1;3010;183;217
1425;70,72;2536;146;211
1426;66,85;2851;41;403
1427;36,78;4211;189;300
1428;36,78;5744;189;300
1429;56,78;4461;189;300
1430;25,6;4241;140;238
1431;28,4;6798;140;238
1432;70,9;6016;203;514
1433;137,45;7453;80;458
1434;82,73;2093;24;286
1435;104,39;865;24;277
1436;81,29;8318;24;277
1437;64,75;3202;285;99
1438;53,82;9269;239;425
1439;37,76;8668;272;365
1440;44,79;206;108;311
1441;44,79;5489;108;311
1442;106,38;6967;146;343
1443;77,53;5369;41;191
1444;135,08;7686;303;288
1445;104,37;3479;140;328
1446;157,36;1836;285;356
1447;88,09;10166;146;494
1448;103,64;10222;36;346
1449;72,14;6823;80;149
1450;155,73;6247;36;208
1451;20,34;4689;167;404
1452;203,57;2594;203;332
1453;58,22;3398;89;447
1454;313,82;4399;303;501
1455;63,51;10206;285;337
1456;89,09;5395;41;120
1457;310,53;3090;72;412
1458;223,48;4441;88;506
1459;108,17;8197;116;512
1460;44,74;8913;140;29
1461;72,28;2484;167;394
1462;107,94;4387;146;335
1463;93,8;7171;116;511
1464;51,05;7727;24;394
1465;32,77;1519;272;326
1466;114,57;8755;116;440
1467;33,51;3407;272;99
1468;33,51;10395;272;99
1469;353,1;8855;108;281
1470;694,49;9098;24;494
1471;694,49;5380;24;494
1472;65;538;116;194
1473;497,1;2794;41;357
1474;184,73;6278;189;278
1475;201,36;4147;183;412
1476;112,31;5324;88;412
1477;56,22;8686;24;411
1478;29,09;4309;137;212
1479;97,4;3774;183;415
1480;181,55;4242;80;281
1481;92,83;3004;116;405
1482;185,61;4532;285;48
1483;86,74;7261;24;266
1484;122,1;6681;36;332
1485;193,37;6256;285;144
1486;105,28;4438;24;145
1487;67,53;5240;41;56
1488;59,33;8901;285;128
1489;220,37;1467;36;391
1490;76,11;1312;80;499
1491;152,72;686;5;473
1492;37,38;1021;41;199
1493;159,46;5414;108;144
1494;69,14;3315;189;226
1495;106,76;1971;24;476
1496;85,14;6746;276;227
1497;46,1;9822;140;307
1498;194;1012;41;318
1499;204,78;4251;116;245
1500;204,78;5391;116;245
1501;204,78;9315;116;245
1502;204,78;126;116;245
1503;204,78;41;116;245
1504;196,81;3921;183;309
1505;31,8;2191;137;202
1506;143,49;3238;64;508
1507;76,65;9430;146;250
1508;107,76;4222;29;514
1509;34,75;10008;24;196
1510;66,93;7626;24;312
1511;115,35;3260;116;298
1512;72,9;10180;203;120
1513;42,59;8057;116;416
1514;112,05;6018;41;392
1515;111,3;2833;146;325
1516;39,24;8240;24;214
1517;246,39;8501;36;391
1518;132,9;2451;89;497
1519;221,79;4413;24;369
1520;188,97;8889;106;287
1521;118,62;4178;146;502
1522;563,07;2625;89;376
1523;61,75;5322;137;272
1524;132,3;9839;183;364
1525;130,15;10395;5;289
1526;110,55;1222;41;451
1527;49,82;2508;41;492
1528;49,82;5789;41;492
1529;76,39;8490;189;421
1530;95,4;4241;251;429
1531;77,78;3894;146;363
1532;91,86;5893;116;374
1533;44,09;8894;24;363
1534;70,49;5432;189;515
1535;131,24;4994;89;431
1536;98,34;9907;272;416
1537;24,39;10184;272;434
1538;132,08;5839;203;286
1539;43,3;4594;272;103
1540;169,37;4096;106;425
1541;241;7632;272;265
1542;197,51;4777;146;453
1543;33,13;3142;36;457
1544;51,75;3845;106;322
1545;27,39;8191;146;496
1546;145,56;1206;41;412
1547;38,29;8637;137;430
1548;135,49;1837;146;180
1549;118,43;9051;219;441
1550;156,41;1498;20;268
1551;156,41;9750;20;268
1552;1172,45;9654;146;306
1553;124,46;3004;41;341
1554;141,3;1937;146;121
1555;102,74;3201;330;232
1556;144,8;830;189;441
1557;177,11;5451;285;499
1558;85,21;1949;106;301
1559;174,04;8579;24;166
1560;68,3;6010;303;226
1561;258,67;5895;197;515
1562;89,99;6238;189;470
1563;60,73;3240;183;164
1564;367,57;2944;41;398
1565;107,46;3142;145;441
1566;111,89;4250;108;139
1567;125,25;3570;285;369
1568;316,22;3386;116;295
1569;38,01;7379;146;325
1570;101,5;3578;189;457
1571;84,12;2196;263;332
1572;153,58;2925;263;341
1573;153,58;8672;263;341
1574;41,38;820;36;289
1575;172,67;4798;41;322
1576;31,72;4036;41;464
1577;136,79;3104;108;205
1578;155,74;10263;36;317
1579;87,64;2343;183;210
1580;1963,14;9220;139;410
1581;197,1;7933;203;186
1582;197,1;1392;203;186
1583;129,87;6431;74;79
1584;101,71;8372;116;281
1585;80,11;5759;263;439
1586;81,42;3562;146;452
1587;314,92;4454;36;300
1588;109,5;9470;146;457
1589;73,4;5963;263;461
1590;333,9;5231;137;144
1591;55,1;4597;137;259
1592;123,6;3128;189;306
1593;199,31;9595;263;318
1594;200,44;9133;272;513
1595;200,44;7069;272;513
1596;200,44;6821;272;513
1597;200,44;6018;272;513
1598;200,44;8195;272;513
1599;200,44;9596;272;513
1600;92,3;2819;189;483
1601;91,03;4113;183;527
1602;143,02;2849;285;366
1603;75,19;10326;146;389
1604;131,5;7032;72;310
1605;149,36;7492;263;457
1606;162,75;2347;36;312
1607;50,24;10173;285;20
1608;2045,47;4401;295;460
1609;112,12;153;80;278
1610;103,04;5374;263;458
1611;35,6;5213;116;403
1612;35,6;7742;116;403
1613;143,86;5140;80;140
1614;876,82;3388;295;436
1615;45,76;3233;41;290
1616;47,2;7797;146;482
1617;286,64;1327;140;364
1618;26,09;4206;285;364
1619;51,5;7231;263;167
1620;93,97;9028;140;67
1621;64;3378;146;497
1622;64;5647;140;133
1623;52,75;193;263;429
1624;104,19;3183;108;370
1625;104,19;9499;108;370
1626;59,58;3180;285;149
1627;59,58;691;285;149
1628;57,55;6257;108;299
1629;448,91;3824;183;477
1630;58,8;8032;89;502
1631;158,37;834;189;461
1632;488,15;7891;337;389
1633;180,67;8574;72;352
1634;75,14;6577;116;423
1635;75,14;4399;116;423
1636;117,04;2622;116;341
1637;78,3;5542;146;341
1638;81,21;5065;239;363
1639;98,34;6736;116;435
1640;126,95;9683;203;100
1641;195,63;3390;137;400
1642;366,85;6038;41;339
1643;68,34;3934;89;377
1644;672,41;9497;69;331
1645;39,8;10193;41;496
1646;42,11;7299;60;371
1647;161,65;5566;183;138
1648;1708,1;6221;157;248
1649;1708,1;3445;157;248
1650;1708,1;5776;157;248
1651;1708,1;4312;157;248
1652;1708,1;4887;157;248
1653;1708,1;3137;157;248
1654;1708,1;9528;157;248
1655;1708,1;4625;157;248
1656;151,5;4381;80;475
1657;253,13;3006;108;105
1658;558,16;5184;89;341
1659;81,89;28;36;213
1660;186,39;8149;183;110
1661;245,68;764;189;47
1662;33,05;4400;167;467
1663;61;2537;36;345
1664;143,02;2812;137;490
1665;157,78;749;146;409
1666;33,24;7078;183;229
1667;146,43;501;123;302
1668;291,59;9749;116;493
1669;404,22;6751;272;461
1670;68,64;2783;239;430
1671;137,97;4760;41;454
1672;188,29;4616;146;387
1673;90,61;9320;137;331
1674;103,12;1694;137;496
1675;49,69;10353;116;117
1676;49,69;7145;116;117
1677;49,69;8793;116;117
1678;50,83;3665;123;482
1679;210,43;6464;41;514
1680;108,37;4919;203;312
1681;108,37;9400;203;312
1682;86,15;9373;137;246
1683;126,81;3279;263;376
1684;126,81;3837;263;376
1685;185,94;2517;137;370
1686;55;4614;108;157
1687;119,93;1113;116;355
1688;44,24;735;203;156
1689;158,38;3869;108;166
1690;47,68;4568;272;143
1691;20,38;1990;183;495
1692;57,68;3875;140;173
1693;171,09;9397;189;495
1694;45,15;4851;285;436
1695;65,1;6486;140;272
1696;63,27;9959;203;334
1697;32,37;4392;167;400
1698;57,53;5520;41;157
1699;35,11;5411;183;315
1700;135,84;1284;146;502
1701;47,75;5426;60;376
1702;173,88;7076;41;440
1703;144,54;1619;137;395
1704;257,21;8729;146;189
1705;282,41;9029;146;419
1706;44,9;8375;36;503
1707;75,65;2799;183;224
1708;128,07;1273;64;104
1709;128,07;4622;64;104
1710;132,57;7409;189;241
1711;60,63;4015;108;208
1712;102,83;9087;263;357
1713;55,78;3634;197;394
1714;207,5;3047;80;461
1715;168,68;8300;80;459
1716;103,98;57;41;317
1717;66,13;3591;41;59
1718;136,28;3176;41;259
1719;80,2;4054;41;209
1720;107,32;3554;36;222
1721;91,27;2372;36;222
1722;201,82;4014;304;346
1723;33,23;1879;29;527
1724;64;4582;272;259
1725;148,45;2684;41;387
1726;63,61;4569;263;465
1727;63,61;5884;263;465
1728;108,19;3603;36;130
1729;89,67;2911;263;299
1730;89,67;4245;263;299
1731;107,8;9651;263;246
1732;187,87;4404;108;382
1733;66,67;5504;203;295
1734;94,69;594;116;347
1735;94,69;6623;116;347
1736;200,91;9653;183;465
1737;200,91;1377;183;465
1738;27,6;5747;272;184
1739;180,6;1838;80;156
1740;73,16;6257;116;349
1741;30,29;8586;41;114
1742;161,86;7815;116;376
1743;98,98;7751;116;418
1744;147,35;3199;60;363
1745;57,23;6259;137;430
1746;109,72;2269;41;476
1747;126,2;2092;344;230
1748;45,95;10184;272;114
1749;119,25;3511;41;367
1750;118,28;3844;146;407
1751;118,28;6257;146;407
1752;818,12;3070;41;2
1753;45,28;6049;272;268
1754;56,29;5066;285;103
1755;70,72;4328;146;246
1756;124,42;2967;146;235
1757;70,97;5915;263;463
1758;206,5;4448;183;345
1759;102,03;2351;263;185
1760;275,19;7184;263;397
1761;363,31;1511;175;382
1762;37,72;128;41;429
1763;187,19;1574;263;407
1764;81,92;6390;80;428
1765;109,5;5349;123;431
1766;48,83;7759;285;497
1767;48,83;2715;285;497
1768;139,1;3095;189;435
1769;112,62;2718;116;434
1770;56,42;10201;285;157
1771;56,42;6999;285;157
1772;113,6;3524;189;429
1773;60,82;2408;189;424
1774;95,31;9337;80;370
1775;913,7;4594;89;275
1776;78,64;9738;116;477
1777;71,04;6968;80;369
1778;40,1;2454;36;232
1779;78,37;1187;5;204
1780;255,51;2243;36;394
1781;217,64;9416;108;283
1782;36,35;3196;74;321
1783;92,9;6485;146;434
1784;556,69;542;88;503
1785;69,9;7841;285;419
1786;43,2;984;219;413
1787;43,2;10026;219;413
1788;216,06;9898;285;418
1789;39;6835;272;233
1790;124,67;7965;72;395
1791;86,46;3369;183;163
1792;103,16;74;183;409
1793;66,64;9847;203;298
1794;199,14;3242;116;386
1795;89,67;3740;203;470
1796;89,67;4459;203;470
1797;61,73;603;80;374
1798;88,74;4125;263;354
1799;88,74;5873;263;354
1800;103,93;2096;263;519
1801;292,72;10472;41;244
1802;46,84;4603;106;287
1803;674,83;6193;166;252
1804;109,77;5063;183;169
1805;132,3;2267;137;515
1806;102,92;193;189;300
1807;77,77;6394;146;320
1808;106,5;3099;263;418
1809;367,72;5043;139;473
1810;47,39;5829;272;391
1811;135,51;4196;203;358
1812;62,25;5152;183;519
1813;165,24;9704;108;292
1814;49;5689;146;355
1815;67,82;2149;285;220
1816;67,82;8692;285;220
1817;38,15;2662;146;392
1818;193,72;4433;116;393
1819;31,85;2753;167;423
1820;88,6;7938;116;445
1821;88,6;4883;116;445
1822;61,75;5323;106;347
1823;249,49;3531;189;424
1824;139,6;1370;263;116
1825;139,6;2843;263;116
1826;145,58;6356;137;359
1827;74,63;6126;36;511
1828;91,88;5643;108;289
1829;75,84;2575;89;289
1830;74,62;6055;89;289
1831;87,26;5028;285;200
1832;87,26;8768;285;200
1833;87,26;8898;285;200
1834;34;5762;41;139
1835;64,17;6494;41;306
1836;52,93;5468;272;477
1837;168,29;2834;263;212
1838;61,85;1335;89;349
1839;53,37;3508;263;528
1840;78,34;4712;89;393
1841;239,81;1406;108;120
1842;79,09;9419;285;187
1843;66,07;4639;219;470
1844;24,87;2570;36;397
1845;173,2;6175;183;120
1846;592,77;10281;36;302
1847;62,27;5626;146;312
1848;112,43;1120;116;224
1849;68,37;4483;203;380
1850;68,37;8949;203;380
1851;76,66;7508;263;32
1852;76,66;3336;263;32
1853;23,29;2859;272;464
1854;62,01;2108;285;362
1855;62,01;4334;285;362
