id;zip;city;state
999;4014;sao paulo;SP
1000;4015;sao paulo;SP
1001;4016;sao paulo;SP
1002;4018;sao paulo;SP
1003;4019;sao paulo;SP
1004;4020;sao paulo;SP
1005;4021;sao paulo;SP
1006;4022;sao paulo;SP
1007;4023;sao paulo;SP
1008;4025;sao paulo;SP
1009;4026;sao paulo;SP
1010;4027;sao paulo;SP
1011;4028;sao paulo;SP
1012;4029;sao paulo;SP
1013;4030;sao paulo;SP
1014;4032;sao paulo;SP
1015;4035;sao paulo;SP
1016;4037;sao paulo;SP
1017;4038;sao paulo;SP
1018;4039;sao paulo;SP
1019;4040;sao paulo;SP
1020;4041;sao paulo;SP
1021;4042;sao paulo;SP
1022;4043;sao paulo;SP
1023;4044;sao paulo;SP
1024;4045;sao paulo;SP
1025;4046;sao paulo;SP
1026;4047;sao paulo;SP
1027;4048;sao paulo;SP
1028;4049;sao paulo;SP
1029;4050;sao paulo;SP
1030;4052;sao paulo;SP
1031;4053;sao paulo;SP
1032;4054;sao paulo;SP
1033;4055;sao paulo;SP
1034;4057;sao paulo;SP
1035;4058;sao paulo;SP
1036;4062;sao paulo;SP
1037;4063;sao paulo;SP
1038;4064;sao paulo;SP
1039;4065;sao paulo;SP
1040;4070;sao paulo;SP
1041;4071;sao paulo;SP
1042;4074;sao paulo;SP
1043;4075;sao paulo;SP
1044;4076;sao paulo;SP
1045;4077;sao paulo;SP
1046;4078;sao paulo;SP
1047;4080;sao paulo;SP
1048;4081;sao paulo;SP
1049;4082;sao paulo;SP
1050;4084;sao paulo;SP
1051;4086;sao paulo;SP
1052;4087;sao paulo;SP
1053;4088;sao paulo;SP
1054;4089;sao paulo;SP
1055;4090;sao paulo;SP
1056;4101;sao paulo;SP
1057;4102;sao paulo;SP
1058;4104;sao paulo;SP
1059;4105;sao paulo;SP
1060;4107;sao paulo;SP
1061;4109;sao paulo;SP
1062;4111;sao paulo;SP
1063;4112;sao paulo;SP
1064;4113;sao paulo;SP
1065;4114;sao paulo;SP
1066;4115;sao paulo;SP
1067;4116;sao paulo;SP
1068;4117;sao paulo;SP
1069;4119;sao paulo;SP
1070;4120;sao paulo;SP
1071;4121;sao paulo;SP
1072;4122;sao paulo;SP
1073;4123;sao paulo;SP
1074;4125;sao paulo;SP
1075;4126;sao paulo;SP
1076;4127;sao paulo;SP
1077;4128;sao paulo;SP
1078;4130;sao paulo;SP
1079;4131;sao paulo;SP
1080;4132;sao paulo;SP
1081;4133;sao paulo;SP
1082;4134;sao paulo;SP
1083;4135;sao paulo;SP
1084;4136;sao paulo;SP
1085;4137;sao paulo;SP
1086;4138;sao paulo;SP
1087;4140;sao paulo;SP
1088;4141;sao paulo;SP
1089;4142;sao paulo;SP
1090;4143;sao paulo;SP
1091;4144;sao paulo;SP
1092;4145;sao paulo;SP
1093;4146;sao paulo;SP
1094;4148;sao paulo;SP
1095;4150;sao paulo;SP
1096;4152;sao paulo;SP
1097;4154;sao paulo;SP
1098;4157;sao paulo;SP
1099;4161;sao paulo;SP
1100;4162;sao paulo;SP
1101;4163;sao paulo;SP
1102;4164;sao paulo;SP
1103;4165;sao paulo;SP
1104;4166;sao paulo;SP
1105;4167;sao paulo;SP
1106;4168;sao paulo;SP
1107;4169;sao paulo;SP
1108;4170;sao paulo;SP
1109;4171;sao paulo;SP
1110;4173;sao paulo;SP
1111;4174;sao paulo;SP
1112;4176;sao paulo;SP
1113;4177;sao paulo;SP
1114;4180;sao paulo;SP
1115;4181;sao paulo;SP
1116;4182;sao paulo;SP
1117;4184;sao paulo;SP
1118;4185;sao paulo;SP
1119;4186;sao paulo;SP
1120;4187;sao paulo;SP
1121;4190;sao paulo;SP
1122;4193;sao paulo;SP
1123;4194;sao paulo;SP
1124;4195;sao paulo;SP
1125;4202;sao paulo;SP
1126;4203;sao paulo;SP
1127;4204;sao paulo;SP
1128;4205;sao paulo;SP
1129;4206;sao paulo;SP
1130;4207;sao paulo;SP
1131;4208;sao paulo;SP
1132;4209;sao paulo;SP
1133;4211;sao paulo;SP
1134;4213;sao paulo;SP
1135;4215;sao paulo;SP
1136;4216;sao paulo;SP
1137;4217;sao paulo;SP
1138;4222;sao paulo;SP
1139;4224;sao paulo;SP
1140;4230;sao paulo;SP
1141;4231;sao paulo;SP
1142;4235;sao paulo;SP
1143;4240;sao paulo;SP
1144;4241;sao paulo;SP
1145;4243;sao paulo;SP
1146;4244;sao paulo;SP
1147;4247;sao paulo;SP
1148;4249;sao paulo;SP
1149;4250;sao paulo;SP
1150;4252;sao paulo;SP
1151;4253;sao paulo;SP
1152;4254;sao paulo;SP
1153;4256;sao paulo;SP
1154;4257;sao paulo;SP
1155;4261;sao paulo;SP
1156;4267;sao paulo;SP
1157;4268;sao paulo;SP
1158;4269;sao paulo;SP
1159;4270;sao paulo;SP
1160;4271;sao paulo;SP
1161;4272;sao paulo;SP
1162;4273;sao paulo;SP
1163;4275;sao paulo;SP
1164;4276;sao paulo;SP
1165;4277;sao paulo;SP
1166;4278;sao paulo;SP
1167;4279;sao paulo;SP
1168;4282;sao paulo;SP
1169;4284;sao paulo;SP
1170;4285;sao paulo;SP
1171;4286;sao paulo;SP
1172;4288;sao paulo;SP
1173;4289;sao paulo;SP
1174;4291;sao paulo;SP
1175;4293;sao paulo;SP
1176;4295;sao paulo;SP
1177;4297;sao paulo;SP
1178;4302;sao paulo;SP
1179;4303;sao paulo;SP
1180;4304;sao paulo;SP
1181;4305;sao paulo;SP
1182;4306;sao paulo;SP
1183;4307;sao paulo;SP
1184;4308;sao paulo;SP
1185;4309;sao paulo;SP
1186;4310;sao paulo;SP
1187;4311;sao paulo;SP
1188;4312;sao paulo;SP
1189;4313;sao paulo;SP
1190;4314;sao paulo;SP
1191;4315;sao paulo;SP
1192;4317;sao paulo;SP
1193;4319;sao paulo;SP
1194;4320;sao paulo;SP
1195;4321;sao paulo;SP
1196;4323;sao paulo;SP
1197;4324;sao paulo;SP
1198;4325;sao paulo;SP
1199;4327;sao paulo;SP
1200;4330;sao paulo;SP
1201;4331;sao paulo;SP
1202;4332;sao paulo;SP
1203;4334;sao paulo;SP
1204;4336;sao paulo;SP
1205;4337;sao paulo;SP
1206;4338;sao paulo;SP
1207;4339;sao paulo;SP
1208;4340;sao paulo;SP
1209;4343;sao paulo;SP
1210;4344;sao paulo;SP
1211;4346;sao paulo;SP
1212;4347;sao paulo;SP
1213;4348;sao paulo;SP
1214;4349;sao paulo;SP
1215;4350;sao paulo;SP
1216;4357;sao paulo;SP
1217;4359;sao paulo;SP
1218;4360;sao paulo;SP
1219;4361;sao paulo;SP
1220;4362;sao paulo;SP
1221;4363;sao paulo;SP
1222;4364;sao paulo;SP
1223;4366;sao paulo;SP
1224;4367;sao paulo;SP
1225;4370;sao paulo;SP
1226;4372;sao paulo;SP
1227;4374;sao paulo;SP
1228;4376;sao paulo;SP
1229;4378;sao paulo;SP
1230;4379;sao paulo;SP
1231;4381;sao paulo;SP
1232;4382;sao paulo;SP
1233;4383;sao paulo;SP
1234;4384;sao paulo;SP
1235;4386;sao paulo;SP
1236;4387;sao paulo;SP
1237;4402;sao paulo;SP
1238;4403;sao paulo;SP
1239;4405;sao paulo;SP
1240;4406;sao paulo;SP
1241;4408;sao paulo;SP
1242;4410;sao paulo;SP
1243;4414;sao paulo;SP
1244;4415;sao paulo;SP
1245;4416;sao paulo;SP
1246;4419;sao paulo;SP
1247;4421;sao paulo;SP
1248;4425;sao paulo;SP
1249;4427;sao paulo;SP
1250;4430;sao paulo;SP
1251;4432;sao paulo;SP
1252;4433;sao paulo;SP
1253;4434;sao paulo;SP
1254;4437;sao paulo;SP
1255;4438;sao paulo;SP
1256;4444;sao paulo;SP
1257;4445;sao paulo;SP
1258;4446;sao paulo;SP
1259;4447;sao paulo;SP
1260;4455;sao paulo;SP
1261;4456;sao paulo;SP
1262;4457;sao paulo;SP
1263;4458;sao paulo;SP
1264;4459;sao paulo;SP
1265;4463;sao paulo;SP
1266;4466;sao paulo;SP
1267;4467;sao paulo;SP
1268;4468;sao paulo;SP
1269;4469;sao paulo;SP
1270;4470;sao paulo;SP
1271;4472;sao paulo;SP
1272;4473;sao paulo;SP
1273;4474;sao paulo;SP
1274;4475;sao paulo;SP
1275;4476;sao paulo;SP
1276;4504;sao paulo;SP
1277;4505;sao paulo;SP
1278;4508;sao paulo;SP
1279;4509;sao paulo;SP
1280;4510;sao paulo;SP
1281;4511;sao paulo;SP
1282;4514;sao paulo;SP
1283;4515;sao paulo;SP
1284;4516;sao paulo;SP
1285;4517;sao paulo;SP
1286;4520;sao paulo;SP
1287;4521;sao paulo;SP
1288;4522;sao paulo;SP
1289;4523;sao paulo;SP
1290;4524;sao paulo;SP
1291;4530;sao paulo;SP
1292;4531;sao paulo;SP
1293;4532;sao paulo;SP
1294;4534;sao paulo;SP
1295;4537;sao paulo;SP
1296;4538;sao paulo;SP
1297;4542;sao paulo;SP
1298;4543;sao paulo;SP
1299;4544;sao paulo;SP
1300;4545;sao paulo;SP
1301;4546;sao paulo;SP
1302;4547;sao paulo;SP
1303;4548;sao paulo;SP
1304;4549;sao paulo;SP
1305;4550;sao paulo;SP
1306;4551;sao paulo;SP
1307;4552;sao paulo;SP
1308;4558;sao paulo;SP
1309;4560;sao paulo;SP
1310;4561;sao paulo;SP
1311;4562;sao paulo;SP
1312;4563;sao paulo;SP
1313;4564;sao paulo;SP
1314;4565;sao paulo;SP
1315;4566;sao paulo;SP
1316;4567;sao paulo;SP
1317;4569;sao paulo;SP
1318;4570;sao paulo;SP
1319;4571;sao paulo;SP
1320;4575;sao paulo;SP
1321;4576;sao paulo;SP
1322;4578;sao paulo;SP
1323;4581;sao paulo;SP
1324;4582;sao paulo;SP
1325;4583;sao paulo;SP
1326;4601;sao paulo;SP
1327;4602;sao paulo;SP
1328;4607;sao paulo;SP
1329;4608;sao paulo;SP
1330;4610;sao paulo;SP
1331;4612;sao paulo;SP
1332;4613;sao paulo;SP
1333;4614;sao paulo;SP
1334;4615;sao paulo;SP
1335;4616;sao paulo;SP
1336;4617;sao paulo;SP
1337;4618;sao paulo;SP
1338;4619;sao paulo;SP
1339;4621;sao paulo;SP
1340;4622;sao paulo;SP
1341;4623;sao paulo;SP
1342;4625;sao paulo;SP
1343;4627;sao paulo;SP
1344;4630;sao paulo;SP
1345;4631;sao paulo;SP
1346;4632;sao paulo;SP
1347;4633;sao paulo;SP
1348;4634;sao paulo;SP
1349;4635;sao paulo;SP
1350;4637;sao paulo;SP
1351;4641;sao paulo;SP
1352;4643;sao paulo;SP
1353;4648;sao paulo;SP
1354;4649;sao paulo;SP
1355;4650;sao paulo;SP
1356;4651;sao paulo;SP
1357;4652;sao paulo;SP
1358;4653;sao paulo;SP
1359;4655;sao paulo;SP
1360;4657;sao paulo;SP
1361;4658;sao paulo;SP
1362;4660;sao paulo;SP
1363;4661;sao paulo;SP
1364;4662;sao paulo;SP
1365;4663;sao paulo;SP
1366;4671;sao paulo;SP
1367;4673;sao paulo;SP
1368;4674;sao paulo;SP
1369;4675;sao paulo;SP
1370;4676;sao paulo;SP
1371;4677;sao paulo;SP
1372;4678;sao paulo;SP
1373;4679;sao paulo;SP
1374;4685;sao paulo;SP
1375;4686;sao paulo;SP
1376;4689;sao paulo;SP
1377;4691;sao paulo;SP
1378;4692;sao paulo;SP
1379;4693;sao paulo;SP
1380;4696;sao paulo;SP
1381;4702;sao paulo;SP
1382;4703;sao paulo;SP
1383;4704;sao paulo;SP
1384;4705;sao paulo;SP
1385;4707;sao paulo;SP
1386;4708;sao paulo;SP
1387;4709;sao paulo;SP
1388;4710;sao paulo;SP
1389;4711;sao paulo;SP
1390;4713;sao paulo;SP
1391;4715;sao paulo;SP
1392;4716;sao paulo;SP
1393;4717;sao paulo;SP
1394;4719;sao paulo;SP
1395;4720;sao paulo;SP
1396;4726;sao paulo;SP
1397;4727;sao paulo;SP
1398;4728;sao paulo;SP
1399;4729;sao paulo;SP
1400;4730;sao paulo;SP
1401;4733;sao paulo;SP
1402;4738;sao paulo;SP
1403;4739;sao paulo;SP
1404;4740;sao paulo;SP
1405;4741;sao paulo;SP
1406;4745;sao paulo;SP
1407;4747;sao paulo;SP
1408;4750;sao paulo;SP
1409;4751;sao paulo;SP
1410;4752;sao paulo;SP
1411;4753;sao paulo;SP
1412;4754;sao paulo;SP
1413;4756;sao paulo;SP
1414;4757;sao paulo;SP
1415;4763;sao paulo;SP
1416;4764;sao paulo;SP
1417;4770;sao paulo;SP
1418;4772;sao paulo;SP
1419;4775;sao paulo;SP
1420;4776;sao paulo;SP
1421;4777;sao paulo;SP
1422;4782;sao paulo;SP
1423;4784;sao paulo;SP
1424;4785;sao paulo;SP
1425;4788;sao paulo;SP
1426;4794;sao paulo;SP
1427;4803;sao paulo;SP
1428;4805;sao paulo;SP
1429;4806;sao paulo;SP
1430;4809;sao paulo;SP
1431;4810;sao paulo;SP
1432;4811;sao paulo;SP
1433;4812;sao paulo;SP
1434;4813;sao paulo;SP
1435;4814;sao paulo;SP
1436;4815;sao paulo;SP
1437;4816;sao paulo;SP
1438;4820;sao paulo;SP
1439;4821;sao paulo;SP
1440;4822;sao paulo;SP
1441;4823;sao paulo;SP
1442;4826;sao paulo;SP
1443;4827;sao paulo;SP
1444;4828;sao paulo;SP
1445;4829;sao paulo;SP
1446;4830;sao paulo;SP
1447;4831;sao paulo;SP
1448;4832;sao paulo;SP
1449;4833;sao paulo;SP
1450;4835;sao paulo;SP
1451;4836;sao paulo;SP
1452;4837;sao paulo;SP
1453;4840;sao paulo;SP
1454;4841;sao paulo;SP
1455;4842;sao paulo;SP
1456;4843;sao paulo;SP
1457;4844;sao paulo;SP
1458;4845;sao paulo;SP
1459;4846;sao paulo;SP
1460;4847;sao paulo;SP
1461;4848;sao paulo;SP
1462;4849;sao paulo;SP
1463;4851;sao paulo;SP
1464;4852;sao paulo;SP
1465;4853;sao paulo;SP
1466;4854;sao paulo;SP
1467;4855;sao paulo;SP
1468;4856;sao paulo;SP
1469;4857;sao paulo;SP
1470;4858;sao paulo;SP
1471;4859;sao paulo;SP
1472;4860;sao paulo;SP
1473;4863;sao paulo;SP
1474;4865;sao paulo;SP
1475;4866;sao paulo;SP
1476;4870;sao paulo;SP
1477;4877;sao paulo;SP
1478;4880;sao paulo;SP
1479;4881;sao paulo;SP
1480;4883;sao paulo;SP
1481;4884;sao paulo;SP
1482;4888;sao paulo;SP
1483;4890;sao paulo;SP
1484;4892;sao paulo;SP
1485;4893;sao paulo;SP
1486;4894;sao paulo;SP
1487;4895;sao paulo;SP
1488;4896;sao paulo;SP
1489;4902;sao paulo;SP
1490;4904;sao paulo;SP
1491;4905;sao paulo;SP
1492;4909;sao paulo;SP
1493;4910;sao paulo;SP
1494;4911;sao paulo;SP
1495;4913;sao paulo;SP
1496;4914;sao paulo;SP
1497;4917;sao paulo;SP
1498;4918;sao paulo;SP
1499;4926;sao paulo;SP
1500;4929;sao paulo;SP
1501;4930;sao paulo;SP
1502;4931;sao paulo;SP
1503;4932;sao paulo;SP
1504;4935;sao paulo;SP
1505;4937;sao paulo;SP
1506;4938;sao paulo;SP
1507;4939;sao paulo;SP
1508;4941;sao paulo;SP
1509;4942;sao paulo;SP
1510;4943;sao paulo;SP
1511;4945;sao paulo;SP
1512;4948;sao paulo;SP
1513;4949;sao paulo;SP
1514;4960;sao paulo;SP
1515;4961;sao paulo;SP
1516;4962;sao paulo;SP
1517;4965;sao paulo;SP
1518;5001;sao paulo;SP
1519;5002;sao paulo;SP
1520;5003;sao paulo;SP
1521;5004;sao paulo;SP
1522;5005;sao paulo;SP
1523;5006;sao paulo;SP
1524;5007;sao paulo;SP
1525;5008;sao paulo;SP
1526;5009;sao paulo;SP
1527;5010;sao paulo;SP
1528;5011;sao paulo;SP
1529;5012;sao paulo;SP
1530;5013;sao paulo;SP
1531;5014;sao paulo;SP
1532;5015;sao paulo;SP
1533;5016;sao paulo;SP
1534;5017;sao paulo;SP
1535;5018;sao paulo;SP
1536;5019;sao paulo;SP
1537;5020;sao paulo;SP
1538;5021;sao paulo;SP
1539;5022;sao paulo;SP
1540;5023;sao paulo;SP
1541;5024;sao paulo;SP
1542;5025;sao paulo;SP
1543;5026;sao paulo;SP
1544;5029;sao paulo;SP
1545;5030;sao paulo;SP
1546;5033;sao paulo;SP
1547;5036;sao paulo;SP
1548;5037;sao paulo;SP
1549;5038;sao paulo;SP
1550;5041;sao paulo;SP
1551;5042;sao paulo;SP
1552;5043;sao paulo;SP
1553;5045;sao paulo;SP
1554;5047;sao paulo;SP
1555;5048;sao paulo;SP
1556;5050;sao paulo;SP
1557;5051;sao paulo;SP
1558;5052;sao paulo;SP
1559;5054;sao paulo;SP
1560;5056;sao paulo;SP
1561;5057;sao paulo;SP
1562;5058;sao paulo;SP
1563;5059;sao paulo;SP
1564;5061;sao paulo;SP
1565;5073;sao paulo;SP
1566;5074;sao paulo;SP
1567;5075;sao paulo;SP
1568;5076;sao paulo;SP
1569;5077;sao paulo;SP
1570;5081;sao paulo;SP
1571;5083;sao paulo;SP
1572;5084;sao paulo;SP
1573;5085;sao paulo;SP
1574;5089;sao paulo;SP
1575;5093;sao paulo;SP
1576;5095;sao paulo;SP
1577;5101;sao paulo;SP
1578;5106;sao paulo;SP
1579;5107;sao paulo;SP
1580;5108;sao paulo;SP
1581;5114;sao paulo;SP
1582;5116;sao paulo;SP
1583;5119;sao paulo;SP
1584;5120;sao paulo;SP
1585;5121;sao paulo;SP
1586;5123;sao paulo;SP
1587;5124;sao paulo;SP
1588;5125;sao paulo;SP
1589;5128;sao paulo;SP
1590;5131;sao paulo;SP
1591;5133;sao paulo;SP
1592;5134;sao paulo;SP
1593;5136;sao paulo;SP
1594;5140;sao paulo;SP
1595;5141;sao paulo;SP
1596;5143;sao paulo;SP
1597;5144;sao paulo;SP
1598;5145;sao paulo;SP
1599;5158;sao paulo;SP
1600;5159;sao paulo;SP
1601;5161;sao paulo;SP
1602;5162;sao paulo;SP
1603;5164;sao paulo;SP
1604;5165;sao paulo;SP
1605;5170;sao paulo;SP
1606;5171;sao paulo;SP
1607;5172;sao paulo;SP
1608;5174;sao paulo;SP
1609;5175;sao paulo;SP
1610;5177;sao paulo;SP
1611;5181;sao paulo;SP
1612;5182;sao paulo;SP
1613;5183;sao paulo;SP
1614;5184;sao paulo;SP
1615;5185;sao paulo;SP
1616;5186;sao paulo;SP
1617;5187;sao paulo;SP
1618;5201;sao paulo;SP
1619;5202;sao paulo;SP
1620;5203;sao paulo;SP
1621;5204;sao paulo;SP
1622;5205;sao paulo;SP
1623;5206;sao paulo;SP
1624;5208;sao paulo;SP
1625;5209;sao paulo;SP
1626;5210;sao paulo;SP
1627;5212;sao paulo;SP
1628;5223;sao paulo;SP
1629;5240;sao paulo;SP
1630;5265;sao paulo;SP
1631;5266;sao paulo;SP
1632;5267;sao paulo;SP
1633;5268;sao paulo;SP
1634;5271;sao paulo;SP
1635;5272;sao paulo;SP
1636;5273;sao paulo;SP
1637;5280;sao paulo;SP
1638;5302;sao paulo;SP
1639;5303;sao paulo;SP
1640;5305;sao paulo;SP
1641;5307;sao paulo;SP
1642;5311;sao paulo;SP
1643;5314;sao paulo;SP
1644;5318;sao paulo;SP
1645;5319;sao paulo;SP
1646;5323;sao paulo;SP
1647;5331;sao paulo;SP
1648;5334;sao paulo;SP
1649;5335;sao paulo;SP
1650;5336;sao paulo;SP
1651;5337;sao paulo;SP
1652;5338;sao paulo;SP
1653;5339;sao paulo;SP
1654;5340;sao paulo;SP
1655;5344;sao paulo;SP
1656;5345;sao paulo;SP
1657;5346;sao paulo;SP
1658;5347;sao paulo;SP
1659;5348;sao paulo;SP
1660;5350;sao paulo;SP
1661;5351;sao paulo;SP
1662;5352;sao paulo;SP
1663;5353;sao paulo;SP
1664;5356;sao paulo;SP
1665;5359;sao paulo;SP
1666;5360;sao paulo;SP
1667;5361;sao paulo;SP
1668;5363;sao paulo;SP
1669;5364;sao paulo;SP
1670;5365;sao paulo;SP
1671;5366;sao paulo;SP
1672;5367;sao paulo;SP
1673;5368;sao paulo;SP
1674;5372;sao paulo;SP
1675;5374;sao paulo;SP
1676;5376;sao paulo;SP
1677;5379;sao paulo;SP
1678;5382;sao paulo;SP
1679;5386;sao paulo;SP
1680;5387;sao paulo;SP
1681;5397;sao paulo;SP
1682;5399;sao paulo;SP
1683;5401;sao paulo;SP
1684;5404;sao paulo;SP
1685;5405;sao paulo;SP
1686;5406;sao paulo;SP
1687;5407;sao paulo;SP
1688;5409;sao paulo;SP
1689;5410;sao paulo;SP
1690;5411;sao paulo;SP
1691;5412;sao paulo;SP
1692;5413;sao paulo;SP
1693;5414;sao paulo;SP
1694;5415;sao paulo;SP
1695;5416;sao paulo;SP
1696;5417;sao paulo;SP
1697;5419;sao paulo;SP
1698;5420;sao paulo;SP
1699;5421;sao paulo;SP
1700;5422;sao paulo;SP
1701;5423;sao paulo;SP
1702;5424;sao paulo;SP
1703;5425;sao paulo;SP
1704;5427;sao paulo;SP
1705;5428;sao paulo;SP
1706;5429;sao paulo;SP
1707;5434;sao paulo;SP
1708;5435;sao paulo;SP
1709;5436;sao paulo;SP
1710;5438;sao paulo;SP
1711;5439;sao paulo;SP
1712;5440;sao paulo;SP
1713;5443;sao paulo;SP
1714;5444;sao paulo;SP
1715;5445;sao paulo;SP
1716;5448;sao paulo;SP
1717;5449;sao paulo;SP
1718;5450;sao paulo;SP
1719;5451;sao paulo;SP
1720;5454;sao paulo;SP
1721;5459;sao paulo;SP
1722;5462;sao paulo;SP
1723;5463;sao paulo;SP
1724;5464;sao paulo;SP
1725;5465;sao paulo;SP
1726;5466;sao paulo;SP
1727;5468;sao paulo;SP
1728;5469;sao paulo;SP
1729;5477;sao paulo;SP
1730;5501;sao paulo;SP
1731;5508;sao paulo;SP
1732;5509;sao paulo;SP
1733;5512;sao paulo;SP
1734;5514;sao paulo;SP
1735;5515;sao paulo;SP
1736;5516;sao paulo;SP
1737;5520;sao paulo;SP
1738;5523;sao paulo;SP
1739;5525;sao paulo;SP
1740;5527;sao paulo;SP
1741;5528;sao paulo;SP
1742;5529;sao paulo;SP
1743;5531;sao paulo;SP
1744;5538;sao paulo;SP
1745;5539;sao paulo;SP
1746;5540;sao paulo;SP
1747;5541;sao paulo;SP
1748;5542;sao paulo;SP
1749;5543;sao paulo;SP
1750;5544;sao paulo;SP
1751;5546;sao paulo;SP
1752;5547;sao paulo;SP
1753;5549;sao paulo;SP
1754;5551;sao paulo;SP
1755;5564;sao paulo;SP
1756;5567;sao paulo;SP
1757;5568;sao paulo;SP
1758;5570;sao paulo;SP
1759;5572;sao paulo;SP
1760;5574;sao paulo;SP
1761;5576;sao paulo;SP
1762;5577;sao paulo;SP
1763;5579;sao paulo;SP
1764;5580;sao paulo;SP
1765;5583;sao paulo;SP
1766;5584;sao paulo;SP
1767;5586;sao paulo;SP
1768;5587;sao paulo;SP
1769;5588;sao paulo;SP
1770;5590;sao paulo;SP
1771;5592;sao paulo;SP
1772;5594;sao paulo;SP
1773;5596;sao paulo;SP
1774;5601;sao paulo;SP
1775;5606;sao paulo;SP
1776;5612;sao paulo;SP
1777;5613;sao paulo;SP
1778;5616;sao paulo;SP
1779;5617;sao paulo;SP
1780;5622;sao paulo;SP
1781;5623;sao paulo;SP
1782;5624;sao paulo;SP
1783;5625;sao paulo;SP
1784;5628;sao paulo;SP
1785;5630;sao paulo;SP
1786;5632;sao paulo;SP
1787;5634;sao paulo;SP
1788;5638;sao paulo;SP
1789;5639;sao paulo;SP
1790;5640;sao paulo;SP
1791;5641;sao paulo;SP
1792;5642;sao paulo;SP
1793;5650;sao paulo;SP
1794;5653;sao paulo;SP
1795;5655;sao paulo;SP
1796;5656;sao paulo;SP
1797;5657;sao paulo;SP
1798;5658;sao paulo;SP
1799;5659;sao paulo;SP
1800;5661;sao paulo;SP
1801;5663;sao paulo;SP
1802;5664;sao paulo;SP
1803;5665;sao paulo;SP
1804;5678;sao paulo;SP
1805;5679;sao paulo;SP
1806;5683;sao paulo;SP
1807;5684;sao paulo;SP
1808;5686;sao paulo;SP
1809;5687;sao paulo;SP
1810;5688;sao paulo;SP
1811;5704;sao paulo;SP
1812;5705;sao paulo;SP
1813;5707;sao paulo;SP
1814;5709;sao paulo;SP
1815;5711;sao paulo;SP
1816;5712;sao paulo;SP
1817;5713;sao paulo;SP
1818;5715;sao paulo;SP
1819;5716;sao paulo;SP
1820;5717;sao paulo;SP
1821;5723;sao paulo;SP
1822;5724;sao paulo;SP
1823;5725;sao paulo;SP
1824;5726;sao paulo;SP
1825;5727;sao paulo;SP
1826;5728;sao paulo;SP
1827;5730;sao paulo;SP
1828;5731;sao paulo;SP
1829;5734;sao paulo;SP
1830;5735;sao paulo;SP
1831;5736;sao paulo;SP
1832;5741;sao paulo;SP
1833;5749;sao paulo;SP
1834;5750;sao paulo;SP
1835;5752;sao paulo;SP
1836;5754;sao paulo;SP
1837;5756;sao paulo;SP
1838;5758;sao paulo;SP
1839;5761;sao paulo;SP
1840;5762;sao paulo;SP
1841;5763;sao paulo;SP
1842;5766;sao paulo;SP
1843;5767;sao paulo;SP
1844;5773;sao paulo;SP
1845;5774;sao paulo;SP
1846;5775;sao paulo;SP
1847;5777;sao paulo;SP
1848;5778;sao paulo;SP
1849;5780;sao paulo;SP
1850;5782;sao paulo;SP
1851;5783;sao paulo;SP
1852;5784;sao paulo;SP
1853;5785;sao paulo;SP
1854;5786;sao paulo;SP
1855;5787;sao paulo;SP
1856;5788;sao paulo;SP
1857;5790;sao paulo;SP
1858;5791;sao paulo;SP
1859;5792;sao paulo;SP
1860;5794;sao paulo;SP
1861;5795;sao paulo;SP
1862;5796;sao paulo;SP
1863;5797;sao paulo;SP
1864;5798;sao paulo;SP
1865;5801;sao paulo;SP
1866;5802;sao paulo;SP
1867;5805;sao paulo;SP
1868;5813;sao paulo;SP
1869;5814;sao paulo;SP
1870;5815;sao paulo;SP
1871;5816;sao paulo;SP
1872;5818;sao paulo;SP
1873;5819;sao paulo;SP
1874;5820;sao paulo;SP
1875;5822;sao paulo;SP
1876;5831;sao paulo;SP
1877;5832;sao paulo;SP
1878;5833;sao paulo;SP
1879;5835;sao paulo;SP
1880;5836;sao paulo;SP
1881;5841;sao paulo;SP
1882;5842;sao paulo;SP
1883;5843;sao paulo;SP
1884;5844;sao paulo;SP
1885;5847;sao paulo;SP
1886;5848;sao paulo;SP
1887;5849;sao paulo;SP
1888;5850;sao paulo;SP
1889;5851;sao paulo;SP
1890;5852;sao paulo;SP
1891;5853;sao paulo;SP
1892;5854;sao paulo;SP
1893;5856;sao paulo;SP
1894;5857;sao paulo;SP
1895;5858;sao paulo;SP
1896;5859;sao paulo;SP
1897;5860;sao paulo;SP
1898;5861;sao paulo;SP
1899;5863;sao paulo;SP
1900;5867;sao paulo;SP
1901;5868;sao paulo;SP
1902;5869;sao paulo;SP
1903;5870;sao paulo;SP
1904;5871;sao paulo;SP
1905;5873;sao paulo;SP
1906;5876;sao paulo;SP
1907;5877;sao paulo;SP
1908;5878;sao paulo;SP
1909;5879;sao paulo;SP
1910;5881;sao paulo;SP
1911;5882;sao paulo;SP
1912;5883;sao paulo;SP
1913;5884;sao paulo;SP
1914;5885;sao paulo;SP
1915;5886;sao paulo;SP
1916;5887;sao paulo;SP
1917;5888;sao paulo;SP
1918;5890;sao paulo;SP
1919;5892;sao paulo;SP
1920;5894;sao paulo;SP
1921;6010;osasco;SP
